date,Country/Region,Confirmed,Deaths,Recovered,Active,share_of_last_week,percentage
2020-04-23,North Carolina,7820,281,0,7539,27.89002557544757,27.9
2020-04-23,North Dakota,709,15,0,694,44.56981664315938,44.6
2020-04-23,Northern Mariana Islands,14,2,0,12,7.142857142857143,7.1
2020-04-23,Ohio,14694,656,0,14038,42.738532734449436,42.7
2020-04-23,Oklahoma,3017,179,0,2838,21.876035797149488,21.9
2020-04-23,Oregon,2127,83,0,2044,18.382698636577338,18.4
2020-04-23,Pennsylvania,38379,1724,0,36655,26.371192579275125,26.4
2020-04-23,Puerto Rico,1416,69,0,1347,26.34180790960452,26.3
2020-04-23,Recovered,0,0,80203,-80203,0.0,0.0
2020-04-23,Rhode Island,6256,189,0,6067,43.59015345268542,43.6
2020-04-23,South Carolina,4917,150,0,4767,20.052877770998577,20.1
2020-04-23,South Dakota,1956,9,0,1947,32.97546012269939,33.0
2020-04-23,Tennessee,8266,171,0,8095,25.40527461892088,25.4
2020-04-23,Texas,22650,604,0,22046,25.492273730684328,25.5
2020-04-23,Utah,3612,35,0,3577,25.71982281284607,25.7
2020-04-23,Vermont,825,43,0,782,6.181818181818182,6.2
2020-04-23,Virgin Islands,54,3,0,51,5.555555555555555,5.6
2020-04-23,Virginia,10998,373,0,10625,37.36133842516821,37.4
2020-04-23,Washington,12753,711,0,12042,13.2988316474555,13.3
2020-04-23,West Virginia,981,31,0,950,25.79001019367992,25.8
2020-04-23,Wisconsin,5052,258,0,4794,23.297703879651625,23.3
2020-04-23,Wyoming,453,7,0,446,34.65783664459161,34.7
2020-04-24,Alabama,6026,209,0,5817,24.145370063060074,24.1
2020-04-24,Alaska,339,9,0,330,8.849557522123893,8.8
2020-04-24,American Samoa,0,0,0,0,0.0,0.0
2020-04-24,Arizona,6045,266,0,5779,25.376344086021504,25.4
2020-04-24,Arkansas,2810,47,0,2763,39.679715302491104,39.7
2020-04-24,California,41355,1621,0,39734,29.49582879941966,29.5
2020-04-24,Colorado,12256,674,0,11582,26.18309399477807,26.2
2020-04-24,Connecticut,23936,1767,0,22169,29.77523395721925,29.8
2020-04-24,Delaware,3442,100,0,3342,32.684485764090645,32.7
2020-04-24,Diamond Princess,49,0,0,49,0.0,0.0
2020-04-24,District of Columbia,3528,153,0,3375,29.81859410430839,29.8
2020-04-24,Florida,30533,1046,0,29487,18.910686797890808,18.9
2020-04-24,Georgia,22491,899,0,21592,23.551642879373972,23.6
2020-04-24,Grand Princess,103,3,0,100,0.0,0.0
2020-04-24,Guam,141,5,0,136,3.5460992907801416,3.5
2020-04-24,Hawaii,601,13,0,588,9.983361064891847,10.0
2020-04-24,Idaho,1870,54,0,1816,13.957219251336898,14.0
2020-04-24,Illinois,39658,1795,0,37863,30.460436734076353,30.5
2020-04-24,Indiana,13681,741,0,12940,25.78027921935531,25.8
2020-04-24,Iowa,4445,107,0,4338,47.53655793025872,47.5
2020-04-24,Kansas,2959,118,0,2841,41.53430212909767,41.5
2020-04-24,Kentucky,3779,200,0,3579,33.26276792802329,33.3
2020-04-24,Louisiana,26140,1660,0,24480,11.560826319816373,11.6
2020-04-24,Maine,965,47,0,918,14.300518134715025,14.3
2020-04-24,Maryland,16616,798,0,15818,30.3562831006259,30.4
2020-04-24,Massachusetts,51700,2556,0,49144,32.33075435203095,32.3
2020-04-24,Michigan,38330,3267,0,35063,18.536394469084268,18.5
2020-04-24,Minnesota,3185,221,0,2964,35.00784929356358,35.0
2020-04-24,Mississippi,5434,209,0,5225,30.19874861980125,30.2
2020-04-24,Missouri,6943,343,0,6600,20.495463056315714,20.5
2020-04-24,Montana,444,14,0,430,4.954954954954955,5.0
2020-04-24,Nebraska,2424,50,0,2374,56.023102310231025,56.0
2020-04-24,Nevada,4398,197,0,4201,19.872669395179628,19.9
2020-04-24,New Hampshire,1720,53,0,1667,25.174418604651162,25.2
2020-04-24,New Jersey,102196,5683,0,96513,23.219108379975733,23.2
2020-04-24,New Mexico,2521,84,0,2437,36.65212217374058,36.7
2020-04-24,New York,271590,22076,0,249514,15.093707426635738,15.1
2020-04-24,North Carolina,8290,294,0,7996,27.080820265379977,27.1
2020-04-24,North Dakota,748,15,0,733,47.45989304812834,47.5
2020-04-24,Northern Mariana Islands,14,2,0,12,7.142857142857143,7.1
2020-04-24,Ohio,15169,690,0,14479,39.96308260267651,40.0
2020-04-24,Oklahoma,3121,188,0,2933,21.01890419737264,21.0
2020-04-24,Oregon,2177,86,0,2091,18.006430868167204,18.0
2020-04-24,Pennsylvania,40208,1747,0,38461,25.666534023079983,25.7
2020-04-24,Puerto Rico,1276,77,0,1199,16.300940438871475,16.3
2020-04-24,Recovered,0,0,99079,-99079,0.0,0.0
2020-04-24,Rhode Island,6699,202,0,6497,37.64741006120317,37.6
2020-04-24,South Carolina,5070,157,0,4913,19.151873767258383,19.2
2020-04-24,South Dakota,2040,10,0,2030,30.833333333333332,30.8
2020-04-24,Tennessee,8728,169,0,8559,28.242438130155822,28.2
2020-04-24,Texas,23642,624,0,23018,24.50300313002284,24.5
2020-04-24,Utah,3782,39,0,3743,26.15018508725542,26.2
2020-04-24,Vermont,827,44,0,783,5.804111245465538,5.8
2020-04-24,Virgin Islands,54,3,0,51,5.555555555555555,5.6
2020-04-24,Virginia,11594,411,0,11183,35.38899430740038,35.4
2020-04-24,Washington,12977,722,0,12255,11.250674269862063,11.3
2020-04-24,West Virginia,1010,32,0,978,23.26732673267327,23.3
2020-04-24,Wisconsin,5356,263,0,5093,24.327856609410006,24.3
2020-04-24,Wyoming,473,7,0,466,35.51797040169133,35.5
2020-04-25,Alabama,6026,209,0,5817,21.805509459010953,21.8
2020-04-25,Alaska,339,9,0,330,7.374631268436578,7.4
2020-04-25,American Samoa,0,0,0,0,0.0,0.0
2020-04-25,Arizona,6286,273,0,6013,24.848870505886097,24.8
2020-04-25,Arkansas,2911,48,0,2863,40.08931638612161,40.1
2020-04-25,California,42368,1689,0,40679,27.985743957703928,28.0
2020-04-25,Colorado,12968,684,0,12284,27.205428747686614,27.2
2020-04-25,Connecticut,24583,1865,0,22718,28.609201480698044,28.6
2020-04-25,Delaware,3576,112,0,3464,29.026845637583893,29.0
2020-04-25,Diamond Princess,49,0,0,49,0.0,0.0
2020-04-25,District of Columbia,3699,165,0,3534,27.926466612598,27.9
2020-04-25,Florida,30839,1055,0,29784,17.338435098414344,17.3
2020-04-25,Georgia,23222,907,0,22315,23.91266902075618,23.9
2020-04-25,Grand Princess,103,3,0,100,0.0,0.0
2020-04-25,Guam,141,5,0,136,3.5460992907801416,3.5
2020-04-25,Hawaii,605,13,0,592,5.12396694214876,5.1
2020-04-25,Idaho,1887,56,0,1831,12.294647588765235,12.3
2020-04-25,Illinois,41777,1875,0,39902,30.200828206908106,30.2
2020-04-25,Indiana,14399,786,0,13613,26.099034655184386,26.1
2020-04-25,Iowa,5092,112,0,4980,50.64807541241163,50.6
2020-04-25,Kansas,3135,120,0,3015,41.91387559808612,41.9
2020-04-25,Kentucky,3915,205,0,3710,30.855683269476373,30.9
2020-04-25,Louisiana,26512,1707,0,24805,11.059143029571516,11.1
2020-04-25,Maine,965,47,0,918,12.2279792746114,12.2
2020-04-25,Maryland,17766,875,0,16891,30.620285939434876,30.6
2020-04-25,Massachusetts,54135,2730,0,51405,31.72069825436409,31.7
2020-04-25,Michigan,38789,3339,0,35450,17.42246513186728,17.4
2020-04-25,Minnesota,3446,244,0,3202,35.89669181659895,35.9
2020-04-25,Mississippi,5718,221,0,5497,30.50017488632389,30.5
2020-04-25,Missouri,7108,357,0,6751,19.62577377602701,19.6
2020-04-25,Montana,445,14,0,431,4.269662921348314,4.3
2020-04-25,Nebraska,2719,50,0,2669,54.06399411548363,54.1
2020-04-25,Nevada,4539,205,0,4334,20.114562679004187,20.1
2020-04-25,New Hampshire,1797,53,0,1744,25.319977740678908,25.3
2020-04-25,New Jersey,105498,5914,0,99584,22.823181482113405,22.8
2020-04-25,New Mexico,2660,93,0,2567,32.40601503759399,32.4
2020-04-25,New York,282143,22511,0,259632,15.832042616687282,15.8
2020-04-25,North Carolina,8768,305,0,8463,27.82846715328467,27.8
2020-04-25,North Dakota,803,16,0,787,34.24657534246575,34.2
2020-04-25,Northern Mariana Islands,14,2,0,12,0.0,0.0
2020-04-25,Ohio,15587,711,0,14876,34.41970873163534,34.4
2020-04-25,Oklahoma,3194,194,0,3000,22.824045084533502,22.8
2020-04-25,Oregon,2253,87,0,2166,18.15357301375943,18.2
2020-04-25,Pennsylvania,41153,1793,0,39360,23.087016742400312,23.1
2020-04-25,Puerto Rico,1307,83,0,1224,14.460596786534047,14.5
2020-04-25,Recovered,0,0,100372,-100372,0.0,0.0
2020-04-25,Rhode Island,7129,215,0,6914,37.00378734745406,37.0
2020-04-25,South Carolina,5253,166,0,5087,19.131924614505998,19.1
2020-04-25,South Dakota,2147,10,0,2137,28.17885421518398,28.2
2020-04-25,Tennessee,9189,177,0,9012,28.29470018500381,28.3
2020-04-25,Texas,24153,638,0,23515,22.56034447066617,22.6
2020-04-25,Utah,3948,41,0,3907,26.1144883485309,26.1
2020-04-25,Vermont,843,46,0,797,4.744958481613286,4.7
2020-04-25,Virgin Islands,55,3,0,52,3.6363636363636362,3.6
2020-04-25,Virginia,12366,437,0,11929,34.87789099142811,34.9
2020-04-25,Washington,13319,737,0,12582,11.584953825362264,11.6
2020-04-25,West Virginia,1010,32,0,978,22.277227722772277,22.3
2020-04-25,Wisconsin,5687,266,0,5421,26.16493757692984,26.2
2020-04-25,Wyoming,491,7,0,484,37.06720977596741,37.1
2020-04-26,Alabama,6421,219,0,6202,23.874785858900484,23.9
2020-04-26,Alaska,340,9,0,331,6.176470588235294,6.2
2020-04-26,American Samoa,0,0,0,0,0.0,0.0
2020-04-26,Arizona,6534,275,0,6259,24.502601775329047,24.5
2020-04-26,Arkansas,3001,51,0,2950,40.653115628123956,40.7
2020-04-26,California,43559,1725,0,41834,27.84269611331757,27.8
2020-04-26,Colorado,13441,688,0,12753,27.60955286065025,27.6
2020-04-26,Connecticut,25269,1924,0,23345,28.916854644030234,28.9
2020-04-26,Delaware,4034,120,0,3914,37.084779375309864,37.1
2020-04-26,Diamond Princess,49,0,0,49,0.0,0.0
2020-04-26,District of Columbia,3841,178,0,3663,27.284561312158292,27.3
2020-04-26,Florida,31532,1075,0,30457,16.548268425726246,16.5
2020-04-26,Georgia,23486,916,0,22570,22.07698203184876,22.1
2020-04-26,Grand Princess,103,3,0,100,0.0,0.0
2020-04-26,Guam,141,5,0,136,3.5460992907801416,3.5
2020-04-26,Hawaii,606,14,0,592,4.29042904290429,4.3
2020-04-26,Idaho,1897,56,0,1841,12.071692145492884,12.1
2020-04-26,Illinois,43903,1933,0,41970,30.854383527321595,30.9
2020-04-26,Indiana,15012,813,0,14199,25.31974420463629,25.3
2020-04-26,Iowa,5476,118,0,5358,47.00511322132944,47.0
2020-04-26,Kansas,3277,121,0,3156,41.867561794324075,41.9
2020-04-26,Kentucky,4085,208,0,3877,27.539779681762546,27.5
2020-04-26,Louisiana,26773,1729,0,25044,10.626377320434766,10.6
2020-04-26,Maine,1015,50,0,965,14.58128078817734,14.6
2020-04-26,Maryland,18581,910,0,17671,30.859480114095042,30.9
2020-04-26,Massachusetts,55753,2899,0,52854,30.63332914820727,30.6
2020-04-26,Michigan,39540,3505,0,36035,17.32928679817906,17.3
2020-04-26,Minnesota,3602,272,0,3330,34.59189339255969,34.6
2020-04-26,Mississippi,5911,227,0,5684,27.694129588902047,27.7
2020-04-26,Missouri,7275,374,0,6901,19.16151202749141,19.2
2020-04-26,Montana,448,14,0,434,3.3482142857142856,3.3
2020-04-26,Nebraska,3030,56,0,2974,51.353135313531354,51.4
2020-04-26,Nevada,4734,206,0,4528,21.250528094634557,21.3
2020-04-26,New Hampshire,1864,60,0,1804,25.429184549356222,25.4
2020-04-26,New Jersey,109038,5938,0,103100,21.769474861974725,21.8
2020-04-26,New Mexico,2726,99,0,2627,32.31841526045488,32.3
2020-04-26,New York,288045,22917,0,265128,15.505563366835043,15.5
2020-04-26,North Carolina,8997,324,0,8673,26.631099255307326,26.6
2020-04-26,North Dakota,867,17,0,850,32.52595155709343,32.5
2020-04-26,Northern Mariana Islands,14,2,0,12,0.0,0.0
2020-04-26,Ohio,15972,728,0,15244,27.36038066616579,27.4
2020-04-26,Oklahoma,3254,195,0,3059,21.112476951444375,21.1
2020-04-26,Oregon,2311,92,0,2219,17.35179575941151,17.4
2020-04-26,Pennsylvania,42616,1816,0,40800,22.79425567861836,22.8
2020-04-26,Puerto Rico,1371,84,0,1287,11.524434719183079,11.5
2020-04-26,Recovered,0,0,106988,-106988,0.0,0.0
2020-04-26,Rhode Island,7439,226,0,7213,36.738808979701574,36.7
2020-04-26,South Carolina,5498,174,0,5324,20.389232448162968,20.4
2020-04-26,South Dakota,2212,11,0,2201,26.08499095840868,26.1
2020-04-26,Tennessee,9667,181,0,9486,26.864590876176685,26.9
2020-04-26,Texas,24967,651,0,24316,22.858172788080267,22.9
2020-04-26,Utah,4123,41,0,4082,25.56390977443609,25.6
2020-04-26,Vermont,851,46,0,805,4.465334900117509,4.5
2020-04-26,Virgin Islands,57,4,0,53,7.017543859649122,7.0
2020-04-26,Virginia,12970,449,0,12521,34.140323824209716,34.1
2020-04-26,Washington,13521,749,0,12772,11.411877819687893,11.4
2020-04-26,West Virginia,1055,34,0,1021,15.639810426540285,15.6
2020-04-26,Wisconsin,5912,272,0,5640,26.48849797023004,26.5
2020-04-26,Wyoming,502,7,0,495,37.64940239043825,37.6
2020-04-27,Alabama,6539,228,0,6311,22.327573023398074,22.3
2020-04-27,Alaska,345,9,0,336,6.956521739130435,7.0
2020-04-27,American Samoa,0,0,0,0,0.0,0.0
2020-04-27,Arizona,6725,275,0,6450,24.639405204460967,24.6
2020-04-27,Arkansas,3069,51,0,3018,35.711958292603455,35.7
2020-04-27,California,44972,1779,0,43193,25.09561504936405,25.1
2020-04-27,Colorado,13879,706,0,13173,27.14172490813459,27.1
2020-04-27,Connecticut,25997,2012,0,23985,23.779666884640534,23.8
2020-04-27,Delaware,4162,125,0,4037,34.04613166746756,34.0
2020-04-27,Diamond Princess,49,0,0,49,0.0,0.0
2020-04-27,District of Columbia,3892,185,0,3707,24.794450154162384,24.8
2020-04-27,Florida,32138,1088,0,31050,15.80372145124152,15.8
2020-04-27,Georgia,24302,995,0,23307,20.14237511315941,20.1
2020-04-27,Grand Princess,103,3,0,100,0.0,0.0
2020-04-27,Guam,141,5,0,136,3.5460992907801416,3.5
2020-04-27,Hawaii,607,16,0,591,3.7891268533772653,3.8
2020-04-27,Idaho,1897,56,0,1841,11.860832894043225,11.9
2020-04-27,Illinois,45883,1983,0,43900,31.318789093999957,31.3
2020-04-27,Indiana,15961,844,0,15117,26.771505544765365,26.8
2020-04-27,Iowa,5868,127,0,5741,46.16564417177914,46.2
2020-04-27,Kansas,3473,126,0,3347,41.03080909876188,41.0
2020-04-27,Kentucky,4156,213,0,3943,26.612127045235805,26.6
2020-04-27,Louisiana,27068,1740,0,25328,9.40224619476873,9.4
2020-04-27,Maine,1023,51,0,972,14.467253176930596,14.5
2020-04-27,Maryland,19487,945,0,18542,29.778826910247858,29.8
2020-04-27,Massachusetts,57295,3003,0,54292,29.74605113884283,29.7
2020-04-27,Michigan,40034,3598,0,36436,16.7607533596443,16.8
2020-04-27,Minnesota,3811,286,0,3525,35.18761479926528,35.2
2020-04-27,Mississippi,6094,229,0,5865,25.959960617000327,26.0
2020-04-27,Missouri,7444,395,0,7049,18.820526598602903,18.8
2020-04-27,Montana,449,14,0,435,3.56347438752784,3.6
2020-04-27,Nebraska,3358,56,0,3302,50.923168552709946,50.9
2020-04-27,Nevada,4700,206,0,4494,18.51063829787234,18.5
2020-04-27,New Hampshire,1938,60,0,1878,25.335397316821464,25.3
2020-04-27,New Jersey,111188,6044,0,105144,20.205417850847212,20.2
2020-04-27,New Mexico,2825,99,0,2726,30.23008849557522,30.2
2020-04-27,New York,291996,23399,0,268597,14.924861984410745,14.9
2020-04-27,North Carolina,9428,340,0,9088,26.866779804836657,26.9
2020-04-27,North Dakota,942,19,0,923,33.439490445859875,33.4
2020-04-27,Northern Mariana Islands,14,2,0,12,0.0,0.0
2020-04-27,Ohio,16325,753,0,15572,20.863705972434914,20.9
2020-04-27,Oklahoma,3281,197,0,3084,18.31758610179823,18.3
2020-04-27,Oregon,2354,92,0,2262,16.864910790144435,16.9
2020-04-27,Pennsylvania,43558,1886,0,41672,22.140594150328297,22.1
2020-04-27,Puerto Rico,1389,84,0,1305,9.86321094312455,9.9
2020-04-27,Recovered,0,0,111424,-111424,0.0,0.0
2020-04-27,Rhode Island,7708,233,0,7475,33.96471198754541,34.0
2020-04-27,South Carolina,5613,177,0,5436,20.7910208444682,20.8
2020-04-27,South Dakota,2244,11,0,2233,24.910873440285204,24.9
2020-04-27,Tennessee,9918,184,0,9734,27.02157693083283,27.0
2020-04-27,Texas,25321,666,0,24655,21.997551439516606,22.0
2020-04-27,Utah,4236,41,0,4195,24.15014164305949,24.2
2020-04-27,Vermont,855,47,0,808,4.56140350877193,4.6
2020-04-27,Virgin Islands,57,4,0,53,7.017543859649122,7.0
2020-04-27,Virginia,13538,460,0,13078,33.59432707933225,33.6
2020-04-27,Washington,13686,764,0,12922,11.486190267426567,11.5
2020-04-27,West Virginia,1063,34,0,1029,15.145813734713077,15.1
2020-04-27,Wisconsin,6081,281,0,5800,26.01545798388423,26.0
2020-04-27,Wyoming,520,7,0,513,39.03846153846154,39.0
2020-04-28,Alabama,6750,242,0,6508,21.22962962962963,21.2
2020-04-28,Alaska,351,9,0,342,6.267806267806268,6.3
2020-04-28,American Samoa,0,0,0,0,0.0,0.0
2020-04-28,Arizona,6955,275,0,6680,24.42846872753415,24.4
2020-04-28,Arkansas,3127,57,0,3070,36.36072913335465,36.4
2020-04-28,California,46164,1864,0,44300,23.143575080149034,23.1
2020-04-28,Colorado,14316,736,0,13580,26.844090528080468,26.8
2020-04-28,Connecticut,26312,2087,0,24225,22.6208574034661,22.6
2020-04-28,Delaware,4575,137,0,4438,35.9344262295082,35.9
2020-04-28,Diamond Princess,49,0,0,49,0.0,0.0
2020-04-28,District of Columbia,3994,190,0,3804,22.43365047571357,22.4
2020-04-28,Florida,32848,1171,0,31677,15.157696054554311,15.2
2020-04-28,Georgia,24922,1036,0,23886,20.227108578765748,20.2
2020-04-28,Grand Princess,103,3,0,100,0.0,0.0
2020-04-28,Guam,141,5,0,136,3.5460992907801416,3.5
2020-04-28,Hawaii,609,16,0,593,3.7766830870279144,3.8
2020-04-28,Idaho,1952,60,0,1892,11.065573770491802,11.1
2020-04-28,Illinois,48102,2125,0,45977,31.273127936468338,31.3
2020-04-28,Indiana,16588,901,0,15687,27.073788280684834,27.1
2020-04-28,Iowa,6376,136,0,6240,42.895232120451695,42.9
2020-04-28,Kansas,3652,127,0,3525,40.7447973713034,40.7
2020-04-28,Kentucky,4375,225,0,4150,26.765714285714285,26.8
2020-04-28,Louisiana,27286,1801,0,25485,8.912995675437953,8.9
2020-04-28,Maine,1040,51,0,989,14.615384615384615,14.6
2020-04-28,Maryland,20113,1016,0,19097,29.433699597275393,29.4
2020-04-28,Massachusetts,59193,3153,0,56040,29.329481526531854,29.3
2020-04-28,Michigan,41166,3766,0,37400,17.290968274789876,17.3
2020-04-28,Minnesota,4181,301,0,3880,38.60320497488639,38.6
2020-04-28,Mississippi,6342,239,0,6103,25.63859981078524,25.6
2020-04-28,Missouri,7591,409,0,7182,17.771044658147808,17.8
2020-04-28,Montana,451,15,0,436,3.104212860310421,3.1
2020-04-28,Nebraska,3517,56,0,3461,52.089849303383566,52.1
2020-04-28,Nevada,4821,219,0,4602,18.33644472101224,18.3
2020-04-28,New Hampshire,2010,60,0,1950,25.870646766169155,25.9
2020-04-28,New Jersey,113856,6442,0,107414,18.856274592467678,18.9
2020-04-28,New Mexico,2974,105,0,2869,33.72562205783456,33.7
2020-04-28,New York,295106,23734,0,271372,14.092224488827743,14.1
2020-04-28,North Carolina,9755,363,0,9392,26.868272680676576,26.9
2020-04-28,North Dakota,991,19,0,972,35.01513622603431,35.0
2020-04-28,Northern Mariana Islands,14,2,0,12,0.0,0.0
2020-04-28,Ohio,16769,799,0,15970,18.152543383624547,18.2
2020-04-28,Oklahoma,3410,207,0,3203,17.683284457478006,17.7
2020-04-28,Oregon,2385,99,0,2286,15.974842767295597,16.0
2020-04-28,Pennsylvania,45137,2046,0,43091,21.906639785541795,21.9
2020-04-28,Puerto Rico,1400,86,0,1314,7.285714285714286,7.3
2020-04-28,Recovered,0,0,115936,-115936,0.0,0.0
2020-04-28,Rhode Island,7927,239,0,7688,30.616879021067238,30.6
2020-04-28,South Carolina,5735,192,0,5543,22.598081952920662,22.6
2020-04-28,South Dakota,2313,11,0,2302,24.124513618677042,24.1
2020-04-28,Tennessee,10052,188,0,9864,26.4424990051731,26.4
2020-04-28,Texas,26357,719,0,25638,21.9410403308419,21.9
2020-04-28,Utah,4345,41,0,4304,24.119677790563866,24.1
2020-04-28,Vermont,862,47,0,815,5.104408352668213,5.1
2020-04-28,Virgin Islands,57,4,0,53,7.017543859649122,7.0
2020-04-28,Virginia,14339,492,0,13847,32.840504916660855,32.8
2020-04-28,Washington,13842,786,0,13056,10.475364831671724,10.5
2020-04-28,West Virginia,1095,38,0,1057,17.077625570776256,17.1
2020-04-28,Wisconsin,6289,300,0,5989,26.45889648592781,26.5
2020-04-28,Wyoming,536,7,0,529,17.350746268656717,17.4
2020-04-29,Alabama,6912,256,0,6656,19.08275462962963,19.1
2020-04-29,Alaska,355,9,0,346,5.633802816901408,5.6
2020-04-29,American Samoa,0,0,0,0,0.0,0.0
2020-04-29,Arizona,7209,308,0,6901,24.08100984880011,24.1
2020-04-29,Arkansas,3193,57,0,3136,28.719072972126526,28.7
2020-04-29,California,48747,1946,0,46801,23.375797484973436,23.4
2020-04-29,Colorado,14758,766,0,13992,26.202737498306004,26.2
2020-04-29,Connecticut,26767,2169,0,24598,16.05708521687152,16.1
2020-04-29,Delaware,4655,144,0,4511,31.25671321160043,31.3
2020-04-29,Diamond Princess,49,0,0,49,0.0,0.0
2020-04-29,District of Columbia,4106,205,0,3901,21.919142717973696,21.9
2020-04-29,Florida,33193,1218,0,31975,14.713945711445184,14.7
2020-04-29,Georgia,25775,1101,0,24674,17.695441319107662,17.7
2020-04-29,Grand Princess,103,3,0,100,0.0,0.0
2020-04-29,Guam,141,5,0,136,3.5460992907801416,3.5
2020-04-29,Hawaii,613,16,0,597,3.4257748776508974,3.4
2020-04-29,Idaho,1952,60,0,1892,9.528688524590164,9.5
2020-04-29,Illinois,50358,2215,0,48143,30.285158266809642,30.3
2020-04-29,Indiana,17182,964,0,16218,27.61028983820277,27.6
2020-04-29,Iowa,6843,148,0,6695,45.22870086219494,45.2
2020-04-29,Kansas,3839,134,0,3705,39.281062776764784,39.3
2020-04-29,Kentucky,4537,234,0,4303,25.54551465726251,25.5
2020-04-29,Louisiana,27660,1845,0,25815,8.684020245842373,8.7
2020-04-29,Maine,1056,52,0,1004,14.109848484848484,14.1
2020-04-29,Maryland,20849,1078,0,19771,29.133291764593025,29.1
2020-04-29,Massachusetts,61201,3405,0,57796,28.73645855459878,28.7
2020-04-29,Michigan,42379,3869,0,38510,16.458623374784683,16.5
2020-04-29,Minnesota,4644,319,0,4325,41.38673557278209,41.4
2020-04-29,Mississippi,6569,250,0,6319,25.49855381336581,25.5
2020-04-29,Missouri,7761,424,0,7337,17.111197010694497,17.1
2020-04-29,Montana,451,16,0,435,2.6607538802660753,2.7
2020-04-29,Nebraska,3851,56,0,3795,52.921319137886265,52.9
2020-04-29,Nevada,4934,230,0,4704,17.28820429671666,17.3
2020-04-29,New Hampshire,2058,60,0,1998,22.8377065111759,22.8
2020-04-29,New Jersey,116365,6771,0,109594,17.574872169466765,17.6
2020-04-29,New Mexico,3213,112,0,3101,31.21693121693122,31.2
2020-04-29,New York,299691,24180,0,275511,13.837252369941039,13.8
2020-04-29,North Carolina,10180,382,0,9798,26.37524557956778,26.4
2020-04-29,North Dakota,1033,19,0,1014,34.269119070667955,34.3
2020-04-29,Northern Mariana Islands,14,2,0,12,0.0,0.0
2020-04-29,Ohio,17303,937,0,16366,18.412991966710976,18.4
2020-04-29,Oklahoma,3473,214,0,3259,16.671465591707456,16.7
2020-04-29,Oregon,2446,101,0,2345,15.821749795584628,15.8
2020-04-29,Pennsylvania,46327,2373,0,43954,22.114533641289096,22.1
2020-04-29,Puerto Rico,1433,86,0,1347,12.630844382414516,12.6
2020-04-29,Recovered,0,0,120720,-120720,0.0,0.0
2020-04-29,Rhode Island,8247,251,0,7996,29.17424518006548,29.2
2020-04-29,South Carolina,5882,231,0,5651,19.058143488609318,19.1
2020-04-29,South Dakota,2373,13,0,2360,21.702486304256215,21.7
2020-04-29,Tennessee,10366,195,0,10171,28.670654061354426,28.7
2020-04-29,Texas,27257,754,0,26503,21.777891917672523,21.8
2020-04-29,Utah,4497,45,0,4452,23.39337336001779,23.4
2020-04-29,Vermont,862,47,0,815,4.524361948955916,4.5
2020-04-29,Virgin Islands,57,4,0,53,5.2631578947368425,5.3
2020-04-29,Virginia,14962,522,0,14440,31.386178318406632,31.4
2020-04-29,Washington,14070,801,0,13269,10.476190476190476,10.5
2020-04-29,West Virginia,1110,38,0,1072,15.405405405405405,15.4
2020-04-29,Wisconsin,6520,308,0,6212,25.690184049079754,25.7
2020-04-29,Wyoming,545,7,0,538,17.98165137614679,18.0
2020-04-30,Alabama,7088,272,0,6816,17.720090293453726,17.7
2020-04-30,Alaska,355,9,0,346,5.070422535211268,5.1
2020-04-30,American Samoa,0,0,0,0,0.0,0.0
2020-04-30,Arizona,7655,320,0,7335,24.598301763553234,24.6
2020-04-30,Arkansas,3281,61,0,3220,20.786345626333436,20.8
2020-04-30,California,50130,2031,0,48099,21.083183722321962,21.1
2020-04-30,Colorado,15284,777,0,14507,26.21041612143418,26.2
2020-04-30,Connecticut,27700,2257,0,25443,16.60649819494585,16.6
2020-04-30,Delaware,4734,152,0,4582,30.122517955217575,30.1
2020-04-30,Diamond Princess,49,0,0,49,0.0,0.0
2020-04-30,District of Columbia,4323,224,0,4099,22.253065001156603,22.3
2020-04-30,Florida,33690,1268,0,32422,11.997625408132977,12.0
2020-04-30,Georgia,26264,1132,0,25132,16.680627474870544,16.7
2020-04-30,Grand Princess,103,3,0,100,0.0,0.0
2020-04-30,Guam,145,5,0,140,4.137931034482759,4.1
2020-04-30,Hawaii,618,16,0,602,3.559870550161812,3.6
2020-04-30,Idaho,1984,60,0,1924,7.459677419354839,7.5
2020-04-30,Illinois,52918,2355,0,50563,30.199554026985147,30.2
2020-04-30,Indiana,17835,1114,0,16721,26.89094477151668,26.9
2020-04-30,Iowa,7145,162,0,6983,45.080475857242824,45.1
2020-04-30,Kansas,4413,134,0,4279,38.34126444595513,38.3
2020-04-30,Kentucky,4708,240,0,4468,26.10450297366185,26.1
2020-04-30,Louisiana,28001,1905,0,26096,8.078282918467197,8.1
2020-04-30,Maine,1095,53,0,1042,14.429223744292237,14.4
2020-04-30,Maryland,21742,1140,0,20602,27.619354245239627,27.6
2020-04-30,Massachusetts,63211,3562,0,59649,26.077739633924477,26.1
2020-04-30,Michigan,43478,3991,0,39487,15.255991535949216,15.3
2020-04-30,Minnesota,5136,343,0,4793,42.718068535825545,42.7
2020-04-30,Mississippi,6815,261,0,6554,24.387380777696258,24.4
2020-04-30,Missouri,7956,443,0,7513,15.786827551533435,15.8
2020-04-30,Montana,453,16,0,437,2.4282560706401766,2.4
2020-04-30,Nebraska,4281,70,0,4211,48.56341976173791,48.6
2020-04-30,Nevada,5053,243,0,4810,16.722738966950327,16.7
